,chr.type,chr,loc.name,pos,mQTL.lod,mQTL.asymp.p,vQTL.lod,vQTL.asymp.p,mvQTL.lod,mvQTL.asymp.p,m__est__(Intercept),m__est__BreedTypeInbred,m__est__mean.QTL.add,m__est__mean.QTL.dom,m__est__BreedTypeInbred:mean.QTL.add,m__est__BreedTypeInbred:mean.QTL.dom,m__se__(Intercept),m__se__BreedTypeInbred,m__se__mean.QTL.add,m__se__mean.QTL.dom,m__se__BreedTypeInbred:mean.QTL.add,m__se__BreedTypeInbred:mean.QTL.dom,v__est__(Intercept),v__est__BreedTypeInbred,v__est__var.QTL.add,v__est__var.QTL.dom,v__est__BreedTypeInbred:var.QTL.add,v__est__BreedTypeInbred:var.QTL.dom,v__se__(Intercept),v__se__BreedTypeInbred,v__se__var.QTL.add,v__se__var.QTL.dom,v__se__BreedTypeInbred:var.QTL.add,v__se__BreedTypeInbred:var.QTL.dom
70,A,1,php20640,145.23,0,1,0,1,-4.94E-14,1,10.52211838,2.833533843,0.755341844,-1232.691818,-1.166265432,3221.145234,1.395629117,1.543764106,0.744411743,1056.503816,0.835624997,1477.57628,3.549983706,-0.51777428,-0.52588403,-340.4809729,0.164396808,-765.935277,0.661995251,0.78690445,0.3903004,897.4220803,0.48374314,1430.8568
71,A,1,lim504,149.93,1.48E-13,1,2.47E-13,1,1.97E-13,1,10.25526974,3.277276604,0.824489886,-1175.468089,-1.318215352,1685.661923,1.387593749,1.532727321,0.743600176,763.872024,0.850158135,1328.705768,3.507575372,-0.66165497,-0.516528004,-505.8293687,0.284532218,335.1222285,0.650163699,0.776810356,0.387139885,841.7170903,0.488137105,1149.092573
72,A,1,gpm283b,151.4,4.94E-14,1,-1.73E-12,1,-8.89E-13,1,10.25515285,3.393795619,0.724625877,447.5249424,-1.276497997,-446.4795188,1.387594886,1.519572384,0.740785443,2253.094276,0.841759263,2253.094457,3.507664129,-0.631960064,-0.513764903,-6631.815753,0.266791179,6622.539634,0.694688177,0.814614789,0.409712891,5530.099047,0.512316756,5530.100137
73,A,1,IDP343,152.71,0,1,-1.97E-13,1,-1.97E-13,1,10.25347253,3.396910455,0.671233436,432.9665795,-0.901991121,-3130.971548,1.38748472,1.519319929,0.746121928,482.7906695,0.839721402,1135.559549,3.507384951,-0.633312592,-0.481404998,-1477.419404,0.082712727,1790.976756,0.800342514,0.93848482,0.477828653,1072.789904,0.601052866,1461.751233
74,A,1,IDP622,152.96,4.94E-14,1,1.48E-13,1,9.87E-14,1,10.15786649,3.493779769,0.797224197,322.9645922,-1.031980937,-2680.344207,0.928519379,1.116020969,0.491119137,394.4134289,0.62429758,996.6302757,3.359497507,-0.485258112,-0.364730233,-1477.455491,-0.032970789,1763.010171,0.700582421,0.8344611,0.415628307,767.1792832,0.535168086,1115.41626
75,A,1,IDP3970,156.2,-9.87E-14,1,-4.94E-14,1,-4.94E-14,1,10.14582025,3.609576019,0.861651501,192.7716956,-1.454079078,-856.1598552,1.184786436,1.320030169,0.653310383,313.6094725,0.759011757,745.1627981,3.411680069,-0.581964236,-0.466861713,-825.0310736,0.186217695,870.6587606,0.625275063,0.745924729,0.388490253,590.4181805,0.497547153,836.1664241
76,A,1,umc1976,158.93,-2.47E-13,1,-1.48E-13,1,0,1,10.1105955,3.629810725,1.080721766,-705.6110089,-1.770734721,463.5550463,1.183425108,1.305127509,0.66141896,540.7927282,0.76663035,1050.906283,3.39005768,-0.616941062,-0.491526772,-126.9554474,0.27896198,206.6011172,0.622712873,0.736905425,0.401964583,508.728106,0.508796872,898.0555711
77,A,1,gpm667,162.62,3.06E-12,1,-4.03E-11,1,-3.71E-11,1,10.22123576,3.66120429,0.977205698,-23982382.25,-1.560491034,23980524,1.186826376,1.294710822,0.653023269,15057490.13,0.748983611,15057490.19,3.485471004,-1.064284845,-0.472745642,-20997894.7,0.481001811,20998558.83,0.595505607,0.723517637,0.367055451,21509595.82,0.468930081,21509595.82
78,A,1,gpm774d,162.74,-1.66E-09,1,-0.252440147,1,-0.252440147,1,-1.983585466,15.84047421,1.039860785,7057194255,-1.626434232,-7057195913,20.77447677,20.78108814,0.680212096,12098774222,0.774602571,12098774222,3.361309855,-0.913891382,-0.484260728,628.9447672,0.486261032,NA,0.497306092,0.606622588,0.304536543,284.0754153,0.392275887,NA
79,A,1,umc2226,164.13,5.63E-12,1,1.88E-11,1,7.85E-12,1,9.631922752,3.401563757,1.141053942,47747.95378,-1.187025569,-47732.10727,1.358931352,1.486716349,0.725060644,41928.67976,0.829846443,41928.68015,3.465634936,-0.7326134,-0.540312569,-15088.95845,0.457886872,15083.88547,0.640348208,0.760494558,0.380034895,27002.78051,0.475129798,27002.78128
80,A,1,mmp135,164.33,-4.94E-14,1,-2.96E-13,1,-1.48E-13,1,9.884465566,3.4107615,1.0148178,21116.36036,-1.196419305,-21013.05349,1.389077119,1.51885482,0.739199076,37255.23308,0.84327046,37257.19501,3.509549832,-0.739390997,-0.562264408,-17323.69365,0.464467456,17190.5061,0.696930976,0.827617177,0.413614796,27232.62939,0.516245914,27234.97994
81,A,1,bnlg1127,165.83,4.94E-14,1,0,1,0,1,10.11493277,3.385531222,0.848090072,2016.742525,-1.171723424,-2299.161451,1.184950879,1.315472986,0.649750848,1653.267197,0.755772694,1942.310143,3.392524004,-0.890694166,-0.486778231,-1515.855536,0.496478996,2009.544227,0.619613283,0.769040817,0.384033308,2320.068765,0.491983798,2359.610253
82,A,1,bnlg1953,168.33,0,1,0,1,0,1,10.11494329,3.69197902,0.845316215,230894.2032,-1.277398331,-357692.7421,1.184951454,1.264499536,0.64507318,449898.3201,0.732702351,459350.7108,3.392436136,-1.28877905,-0.546900478,122703.3344,0.778903201,-76262.83165,0.495313069,0.606980864,0.308605385,244280.7503,0.393343351,245795.9868
83,A,1,gpm768,168.34,3.95E-13,1,3.46E-13,1,5.43E-13,1,10.11500974,3.686836386,1.122214531,-951635.0667,-1.551774245,949144.8397,1.1849513,1.264351142,0.653607887,434803.1381,0.740164514,434806.9429,3.392466822,-1.286774048,-0.517680596,-143745.2256,0.748671344,144655.238,0.472812435,0.579219747,0.300070623,336852.8958,0.379721763,336853.2818
84,A,1,gpm291,168.35,0,1,0,1,0,1,10.1150068,3.68678315,1.122213706,-1098.974171,-1.551738573,-159.6774569,1.184950006,1.264348529,0.653605451,511.1206715,0.740161805,1052.01009,3.39246691,-1.286750632,-0.517683554,-182.049286,0.748662402,641.9510371,0.472808418,0.579212815,0.300066473,396.4883149,0.379716363,472.9056118
85,A,1,IDP4048,177.32,0,1,4.94E-14,1,4.94E-14,1,11.12427152,2.615094696,0.117528767,30.32155976,-0.639585782,-92.6502816,0.716113719,0.82365605,0.559419462,31.09324526,0.69248148,64.29296177,2.695938541,-0.660930854,0.215878732,-85.49776423,0.282394243,68.33054353,0.504560708,0.64318989,0.351867578,44.2790379,0.456061918,62.08320502
86,A,1,IDP2552,178.95,-4.94E-14,1,0,1,0,1,11.21325978,2.526026317,0.035733721,29.96798015,-0.557866894,-87.64635003,0.641221871,0.759446815,0.601815654,32.4657897,0.72716503,61.33995367,2.69218558,-0.657175556,0.265585796,-81.65954215,0.232705672,65.77293819,0.451794739,0.601052014,0.355056262,41.17837592,0.457389474,57.42199285
87,A,1,npi403b,182.13,5.43E-13,1,0,1,5.43E-13,1,10.76840752,3.048405763,0.448037074,14.99358157,-1.3776744,-22.66373818,0.681862815,0.793218921,0.560703121,31.92817424,0.673994173,31.94506489,3.021913891,-0.949027364,0.116387437,-70.32827671,0.541126971,18.16599582,0.54671667,0.720210327,0.408839541,43.96178911,0.525918706,44.96055603
88,A,1,IDP645,193.89,0,1,0,1,0,1,11.28491841,2.096879639,-0.217395511,152.2202997,0.099597079,-318.5013144,0.628720607,0.729929132,0.501891451,84.04903288,0.617155296,158.7826364,2.770681695,-1.208296648,0.216922119,-153.7491512,0.50373326,118.9269164,0.505675688,0.70581451,0.367431087,98.81492971,0.48483398,147.3209428
89,A,1,umc76a,196.73,-9.87E-14,1,-1.48E-13,1,-1.48E-13,1,11.00453588,2.113162997,0.163856259,169.6275489,-0.557446167,5449.811378,0.703907496,0.779712932,0.546659189,84.80799314,0.649168849,1564.256754,2.725545113,-1.482864245,0.15605032,-80.64821958,0.679266214,-575.4969303,0.466823474,0.660188083,0.333117768,88.44945739,0.447169778,1142.115421
90,A,1,ufg78,198.03,-9.87E-14,1,0,1,-9.87E-14,1,11.13669839,1.981309526,0.024519312,1223.574185,0.055056187,-5124.806574,0.66300611,0.742996865,0.562014492,595.7397779,0.658696421,4112.854971,2.73181111,-1.489124315,0.172422178,-561.7924303,0.70625889,-450.7125549,0.464110413,0.676386484,0.35321429,640.0821426,0.467768031,3139.467006
91,A,1,cdo1387b,199.83,-9.87E-14,1,0,1,-4.94E-14,1,11.14707456,1.560443458,0.015093616,160.2026848,0.186883458,977.5645696,0.663698283,0.756444308,0.568033113,84.39398612,0.673187627,490.7096109,2.72568682,-1.201444086,0.183956787,-70.33356959,0.560729726,-290.6979491,0.471548059,0.666933989,0.360778618,87.8438974,0.472551666,476.1701506
92,A,1,gpm518,201.34,0,1,-3.46E-13,1,0,1,11.09784481,1.876446107,0.01977151,2009039.142,0.159861367,-2010482.838,0.664768311,0.737616373,0.567229553,1075409.079,0.646712026,1075410.18,2.748322738,-1.707341783,0.181100365,-874415.4781,0.618989186,876141.5247,0.44022439,0.63294851,0.335894937,1031981.765,0.436918052,1031982.167
93,A,1,gpm748b,202.7,4.94E-14,1,0,1,4.94E-14,1,11.63524059,1.015989394,0.322648611,-16754.00306,0.185868537,16433.49407,0.637455655,0.721314638,0.446481356,9619.017097,0.545633448,10922.30249,2.303579886,-1.042887536,0.043050761,7228.753691,0.685421803,-3012.251698,0.509047852,0.682599642,0.339816844,4172.076801,0.44089625,4978.113504
94,A,1,lim122,203.33,-4.94E-14,1,-4.94E-14,1,0,1,10.94787965,1.804162801,0.282344942,16144.23972,0.128863108,-1123125.69,0.707223208,0.791866199,0.55213488,8917.614637,0.657075473,701608.1804,2.765724716,-1.283970746,0.137511432,-10210.71231,0.623890516,-194021.4743,0.51726076,0.716115546,0.374365299,12168.53182,0.491512785,582695.0725
95,A,1,IDP2362,203.7,-4.94E-14,1,0,1,-4.94E-14,1,11.14697214,1.600928658,0.119228292,35.15655315,0.292677042,-139.7190018,0.663722865,0.753187465,0.589836405,40.50030597,0.689150926,77.32704216,2.725758522,-1.245652412,0.222111298,-103.0224986,0.540460651,83.72239302,0.507236895,0.717341296,0.391642677,58.60397578,0.509713825,81.44861396
96,A,1,IDP2385,203.71,-4.94E-14,1,-4.94E-14,1,-4.94E-14,1,11.14697213,1.600928699,0.119228293,34.34240265,0.292677075,-136.4608934,0.663722866,0.753187466,0.589836405,39.54624818,0.689150927,75.5197093,2.725758549,-1.245652434,0.2221113,-100.6199156,0.540460643,81.79110811,0.50723689,0.717341289,0.391642673,57.23786567,0.509713821,79.55102088
97,A,1,umc1073,206.84,0,1,-9.87E-14,1,-9.87E-14,1,11.1535967,1.593540072,0.03111637,226.7223854,0.466245106,-859.1208905,0.664363648,0.753644302,0.592856128,209.7996002,0.697096904,427.1866877,2.728110447,-1.249209528,0.263460752,-609.6472148,0.497433378,563.6500886,0.504659109,0.713680573,0.399418711,319.0633771,0.518133069,434.748311
98,A,1,IDP1410,209.61,-9.87E-14,1,-4.94E-14,1,0,1,11.1472849,1.600826103,0.118933926,14.30452561,0.293203236,-55.10010608,0.663691089,0.753145498,0.589809234,15.19670792,0.689108145,30.17392482,2.725867764,-1.245925591,0.222082492,-40.54800035,0.540487704,34.71561946,0.507168466,0.717244557,0.391571824,23.12440763,0.509628665,32.22162092
99,A,1,npi439a,215.14,0,1,0,1,0,1,10.91311109,0.751770024,0.297140234,506.7986276,0.788676726,15.69847131,0.723406857,1.000109789,0.586262135,802.44982,0.706793531,820.378052,2.780243395,-0.01624616,0.157167776,-593.6376655,-0.136172371,47.43154638,0.540897138,0.791644911,0.400365825,737.2331773,0.524832544,789.6332924
100,A,1,umc230,216.74,-9.87E-14,1,0,1,-4.94E-14,1,10.95680501,1.273208291,0.368110186,-3647.547098,0.298233941,5229.134885,0.797730328,1.050520216,0.553019687,6315.564117,0.697331768,6345.473488,2.877541806,-0.210703042,0.039598617,-45947.17193,-0.037341735,42491.49785,0.615852148,0.850275934,0.419114947,15714.01679,0.555140107,15784.82923
101,A,1,umc11a,217.14,1.37E-11,1,-1.84E-11,1,-1.01E-11,1,10.91311423,1.317029872,0.211954841,38920.37032,0.454323818,-38918.1507,0.723401087,0.995244687,0.553834208,19558.94962,0.697975873,19558.94965,2.780218305,-0.113356242,0.122921016,-21001.59526,-0.120683118,20992.37247,0.569664794,0.805635564,0.411789692,25576.63849,0.542867326,25576.63876
102,A,1,bnlg1484,217.34,-2.91E-12,1,1.16E-11,1,1.05E-11,1,10.54467781,1.507143409,0.606759047,8453.755345,0.165758775,-8450.442258,0.753305019,1.076968091,0.49635518,37790.18012,0.671127479,37790.18021,2.630905994,0.139752408,-0.049248117,21025.87262,-0.032002313,-21032.70181,0.587115899,0.841804366,0.396213355,18763.61495,0.53702808,18763.61562
103,A,1,IDP3976,218.09,0,1,4.94E-14,1,-4.94E-14,1,10.42357939,1.62875305,0.481244127,3517.0916,0.261254568,-2858.632509,0.728564753,1.059783055,0.518668978,2441.71251,0.688770455,3753.11294,2.694046512,0.076470395,0.249583127,-2742.986891,-0.382016537,3285.012865,0.597269881,0.834515799,0.40099691,2314.966089,0.537081663,3197.591392
104,A,1,gpm796a,220.99,-4.94E-14,1,4.94E-14,1,4.94E-14,1,10.17637656,1.641708479,0.709439453,2926.356495,-0.040759525,-1314.221754,0.765842474,1.061844736,0.523392323,1541.439457,0.669505412,1977.728564,2.784817523,-0.318018451,0.116226443,-1317.653872,-0.185305957,2086.545757,0.572857873,0.831366213,0.373992174,1531.646262,0.501731917,1683.201472
105,A,1,IDP329,221.79,9.87E-14,1,4.94E-14,1,0,1,10.79649401,1.274906338,0.390399973,-1815.002323,0.436769855,-1653.079108,0.836612134,1.175612096,0.56634201,7961.758185,0.730181631,8934.965226,2.79054816,-0.020108937,0.149047548,-11108.17209,-0.294862388,12249.21689,0.657216092,0.916300101,0.417576136,8905.270307,0.555733483,9201.675313
106,A,1,mmp66,222.74,-9.87E-14,1,-1.97E-13,1,-1.97E-13,1,10.61721328,1.01968023,0.505774154,2155.675961,0.418896509,7670037.545,0.929204938,1.270887871,0.57239892,2630.055444,0.739984134,6033938.462,2.859747001,-0.050857545,0.029373856,-8689.532283,-0.145507783,-1729304.229,0.714305421,0.993363088,0.43571598,6906.642969,0.581124121,5917896.159
107,A,1,AY109929,223.74,0,1,-4.94E-14,1,-4.94E-14,1,10.61722676,1.434525224,0.505783802,953.8737297,0.065009418,10112.85318,0.929196985,1.206552251,0.572399174,1163.588069,0.73269838,5076.953859,2.859703408,-0.089094752,0.029369299,-3844.151365,-0.134339715,1713.2736,0.676106373,0.894401962,0.41241815,2892.108929,0.547203795,5722.093294
108,A,1,IDP1483,224.74,0,1,-9.87E-14,1,-9.87E-14,1,11.14138862,1.05226246,0.190589971,2727.473663,0.80633791,-30733.4418,0.911344306,1.175071739,0.502556364,2739.722171,0.658158323,7884.45228,3.069559639,-0.379316177,-0.059112527,-9168.274537,-0.120393979,10201.19287,0.650485654,0.849999721,0.38597014,4595.868666,0.507372409,7566.616542
109,A,1,gpm857,225.64,3.46E-13,1,-1.68E-12,1,-1.97E-12,1,10.84005361,1.905896713,0.346047879,5241.874066,0.075702957,-5255.292177,0.942083228,1.044889429,0.543955664,9894.824642,0.629928845,9894.830041,3.055382146,-1.517473421,-0.082630506,-13636.48349,0.590686981,13642.36266,0.653926779,0.883396556,0.386016567,13408.73788,0.518269843,13408.7384
110,A,1,gpm559,225.98,-1.97E-13,1,-5.33E-12,1,-5.33E-12,1,10.66095728,2.085837437,0.479670529,923.3201885,-0.058016402,-934.9811778,0.946801188,1.049059908,0.577084019,3263.582768,0.658771765,3263.594632,2.922545809,-1.385284051,-0.005557319,-9179.996535,0.514148535,9184.778539,0.633493339,0.86836765,0.385258708,6830.335585,0.517796072,6830.336321
111,A,1,AY110052,227.94,0,1,0,1,-4.94E-14,1,10.57407586,3.234899611,0.578114161,-53.32823805,-0.801512727,-2053.551025,0.971506179,1.051242047,0.587891682,69.43943498,0.670491761,707.1788919,2.539428475,-1.701043324,0.213164977,-7.380933989,0.777270714,654.810644,0.766762562,1.056722838,0.437811638,57.83244361,0.5913164,982.2645023
112,A,1,gpm838a,228.09,0,1,0,1,0,1,11.96604857,1.677047724,-0.077387339,-467.6248496,-0.264353903,447.2191921,1.651093532,1.673793165,0.865297309,257.4104637,0.909307199,262.7615246,2.637828086,-2.860647888,0.160251925,-81.15323531,1.372552711,164.5371081,1.217970074,1.464660125,0.630089041,192.7326589,0.768915372,200.7781014
113,A,1,IDP3914,238.65,-9.87E-14,1,-1.97E-13,1,-2.47E-13,1,8.911052008,6.037930175,1.230188451,78.530035,-2.116821267,-287.7211488,1.816657147,2.709559494,0.979752477,69.92564622,1.416766351,159.9305515,2.664246178,-4.185767384,0.178569926,-216.4655276,1.95596655,193.296584,1.687429577,3.402149873,0.878891492,127.7747827,1.734190326,180.9427064
114,A,1,AY110028,244.64,0,1,-1.97E-13,1,-2.47E-13,1,10.96145593,1.424830009,0.32611032,-13.25318629,0.049285213,81.38757122,0.773571253,0.984833718,0.490492985,4.306384713,0.622155088,46.79710291,1.75067825,0.053585568,0.594718776,-0.669896983,-0.13215704,4.111387264,0.97347515,1.226808682,0.529881998,4.744144443,0.672338344,34.24394316
115,A,1,IDP112,251.06,-4.94E-14,1,-4.94E-14,1,-9.87E-14,1,11.13442418,0.720627126,0.090898531,330.1087454,0.973980007,-1029.753797,0.6836761,1.11579424,0.528218787,315.8461969,0.715722,541.1118912,2.392107506,0.535128794,0.391766622,-907.3026748,-0.770894997,1192.796198,0.632756973,0.885746437,0.403429362,513.9376553,0.547503642,590.3145235
116,A,1,IDP142,252.7,0,1,9.87E-14,1,4.94E-14,1,11.13151335,0.672283279,0.094186271,771.0096111,1.083926856,-4314.631467,0.683379216,1.11455314,0.529520124,741.9214168,0.717526676,1104.605179,2.378746672,0.547545291,0.398566652,-2133.754965,-0.725569706,2003.499259,0.617599363,0.864638956,0.39443706,1178.335494,0.53296347,1448.42602
117,A,1,npi242b,253.54,0,1,4.94E-14,1,4.94E-14,1,10.66699228,1.136585362,0.375994017,2775.664246,0.335423889,13410.74908,0.700221512,1.124958493,0.507836159,1101.678271,0.705535848,5504.986308,2.293810896,0.632493207,0.396060901,-532.9031389,-0.660344335,-819.9997796,0.670994164,0.910175866,0.410890126,1418.213672,0.549103481,5725.312109
118,A,1,IDP81,254.78,0,1,-4.94E-14,1,-4.94E-14,1,10.58835174,1.216443635,0.263144541,5676.635627,0.943859485,-13006.60782,0.750200043,1.156701947,0.482499471,1866.504557,0.692336148,3119.762944,2.441096206,0.485121717,0.328737599,-2433.182756,-0.594448202,1994.081827,0.630704664,0.850685227,0.374209164,2279.198319,0.509135988,3199.187468
119,A,1,asg26,256.24,4.94E-14,1,2.96E-13,1,2.96E-13,1,11.22417158,0.579543884,0.097493267,-5466.8217,0.789222529,10056.47075,0.778770721,1.175459608,0.535652542,5879.858419,0.727438938,9928.872928,2.506959489,0.419390664,0.289626905,-41028.20401,-0.497540489,32074.9975,0.604327595,0.819697221,0.370041265,12727.13826,0.49259464,16574.5303
120,A,1,IDP1632,256.7,-4.94E-14,1,0,1,-4.94E-14,1,11.13129067,0.672453948,0.094316834,33250.27088,0.752304725,-22147.78118,0.683361346,1.114541303,0.529512605,32016.53184,0.720031635,36490.5452,2.378848741,0.547430584,0.398582811,-92063.8627,-0.668327854,97397.50328,0.580082804,0.812115916,0.370475303,47744.11022,0.499437489,48924.46691
121,A,1,lim51,257.04,0,1,-1.48E-13,1,-9.87E-14,1,10.93832599,0.865380453,0.212561251,42631.08906,0.610747592,-4526.90268,0.726740933,1.141662185,0.508561744,58814.64253,0.704233761,61943.24003,2.356222465,0.570067789,0.365506372,-321.2455985,-0.627104708,-398.3460629,0.629824671,0.857018178,0.379402197,46680.89585,0.510276446,48539.91109
122,A,1,bnlg439,257.44,3.90E-12,1,-1.18E-12,1,4.94E-12,1,10.00308255,2.670661774,0.208451389,1189302805,0.253135522,-1189440425,1.909175397,2.089480969,0.509194188,1895630203,0.687692161,1895630204,2.303545284,0.692697165,0.368706932,56213279.8,-0.653102391,-56240826.3,1.60726372,1.713467663,0.40295623,1560773749,0.531241532,1560773750
123,A,1,bnlg1203,257.64,0,1,-4.94E-14,1,-4.94E-14,1,11.68752003,1.255372823,-0.133794544,-16659461.3,0.823154287,-13691787832,0.590385392,1.048937424,0.47164646,5145188.789,0.665454036,3084121254,1.999003034,1.040462335,0.543486857,39463.41774,-0.972558197,-392210143.3,0.773360207,1.035224283,0.477279082,6691143.057,0.627319721,3780552658
124,A,1,IDP349,257.65,-4.94E-14,1,0,1,0,1,11.12976522,1.463684847,0.095438672,3052578.032,0.602615095,-16186398.85,0.683667848,1.104115525,0.529568209,2943160.229,0.710654788,4242143.762,2.379892351,0.667746593,0.39797029,-8455539.846,-0.826328574,7973958.114,0.649748168,0.879246433,0.414958908,4914810.495,0.54799335,5923611.291
125,A,1,AY106592,257.82,9.33E-12,1,-2.91E-12,1,-3.75E-12,1,8.949268098,3.287911383,0.107661654,1052002758,0.426321076,-1051954116,4.427574421,4.510281014,0.522671562,2109051998,0.701902254,2109051998,5.010861619,-2.007216019,0.381426386,-1269021623,-0.674881141,1269014673,4.037190032,4.072685828,0.363245684,1927031971,0.47934536,1927031972
126,A,1,fad8,259.04,4.94E-14,1,0,1,-4.94E-14,1,11.13132955,1.29325658,0.114013379,6711.611508,0.389302298,-5391.655902,0.683375178,1.124415072,0.518426178,15494.8497,0.70911323,18322.99141,2.378698712,0.658070949,0.374725295,-7493.949509,-0.686496247,6923.837347,0.618090409,0.854202886,0.392789596,14577.72201,0.520795094,16446.01746
127,A,1,gpm121,259.55,4.11E-10,1,-1.47E-09,1,-1.65E-09,1,10.78211257,1.639290305,0.114011136,21469334.59,0.379239451,-21469327.56,1.056992134,1.365287406,0.518426065,49568116.75,0.708842497,49568116.75,2.768642002,0.268649591,0.374725591,-23973013.76,-0.689597486,23973012.33,1.05281642,1.21428297,0.422602399,50172814.19,0.559791112,50172814.19
128,A,1,AY110640,262.74,-0.1333387,1,3.25E-08,1,-0.133338669,1,10.89511541,1.115520305,0.51939258,1.794147737,0.239899399,NA,0.687655615,1.181392551,0.466460175,3.371025161,0.702647549,NA,-1.995571077,5.100909696,0.215551473,36475471.89,-0.575223498,-36475472.89,3.421482494,3.462377363,0.340178489,27511154.69,0.462312777,27511154.69
129,A,1,gpm357,266.43,2.96E-13,1,5.92E-13,1,8.89E-13,1,10.98547219,1.02632085,0.489707808,-2600.241406,0.265748339,2603.703315,0.715447809,1.197180819,0.471731192,3134.042838,0.703833312,3134.046041,2.350811987,0.745200747,0.170975888,1479.922899,-0.519779149,-1481.814588,0.520460841,0.717899812,0.316745406,1106.367446,0.429341905,1106.372692
130,A,1,gpm101a,267.73,-1.23E-09,1,3.12E-09,1,6.90E-09,1,11.86293868,0.136003185,0.489606948,-55760023.63,0.274056853,55760031.09,1.358127505,1.66253104,0.471760197,67266283.74,0.703977757,67266283.74,1.851481771,1.244159602,0.17110099,31744882.68,-0.521136127,-31744886.47,0.713251168,0.867159152,0.316382187,23743998.42,0.428814101,23743998.42
131,A,1,IDP3865,268.94,7.90E-13,1,-4.20E-12,1,-4.10E-12,1,11.13747436,1.111767063,0.087585847,430866.2045,0.501814028,-430384.2859,0.683527124,1.098210769,0.52952147,411316.4634,0.71553557,411316.6262,2.381376665,0.645293537,0.398641818,-1187997.975,-0.704318179,1187765.74,0.654843704,0.885270912,0.418382249,693923.7709,0.552509659,693923.9449
132,A,1,umc13,268.95,-9.38E-13,1,9.38E-13,1,-3.46E-13,1,11.3103197,0.938921938,-0.300231464,478755.6826,0.889562752,-478273.5855,0.702352666,1.110026427,0.486187943,430132.0442,0.68408911,430132.1995,2.445792821,0.580876652,0.403298512,-355873.7739,-0.708999065,355641.6621,0.543325381,0.728870914,0.339216362,336388.8129,0.449096883,336389.0512
